Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
25,No,Travel_Rarely,810.0,Sales,8.0,3,Life Sciences,707,4,Male,57,4,2,Sales Executive,2,Married,0,22,4,3,4,4,3.0,3,2,1,2
38,No,Travel_Rarely,243.0,Sales,7.0,4,Marketing,709,4,Female,46,2,2,Sales Executive,4,Single,0,20,4,1,8,2,3.0,7,7,0,5
29,No,Travel_Frequently,806.0,Research & Development,1.0,4,Life Sciences,710,2,Male,76,1,1,Research Scientist,4,Divorced,1,18,3,4,10,5,3.0,10,7,2,8
48,No,Travel_Rarely,817.0,Sales,2.0,1,Marketing,712,2,Male,56,4,2,Sales Executive,2,Married,3,12,3,4,12,3,3.0,2,2,2,2
27,No,Travel_Frequently,1410.0,Sales,3.0,1,Medical,714,4,Female,71,4,2,Sales Executive,4,Divorced,1,20,4,2,6,3,3.0,6,5,0,4
37,No,Travel_Rarely,1225.0,Research & Development,,2,Life Sciences,715,4,Male,80,4,1,Research Scientist,4,Single,3,17,3,1,4,2,3.0,1,0,0,0
50,No,Travel_Rarely,1207.0,Research & Development,,1,Medical,716,4,Male,74,4,1,Laboratory Technician,3,Married,1,11,3,3,20,3,3.0,20,8,3,8
34,No,Travel_Rarely,1442.0,Research & Development,,3,Medical,717,4,Female,46,2,3,Healthcare Representative,2,Single,1,14,3,2,9,3,4.0,8,7,7,7
24,Yes,Travel_Rarely,693.0,Sales,3.0,2,Life Sciences,720,1,Female,65,3,2,Sales Executive,3,Single,9,14,3,1,4,3,3.0,2,2,2,0
39,No,Travel_Rarely,408.0,Research & Development,,4,Technical Degree,721,4,Female,80,2,2,Healthcare Representative,3,Single,1,11,3,1,20,4,3.0,20,7,11,10
32,No,Travel_Rarely,929.0,Sales,10.0,3,Marketing,722,4,Male,55,3,2,Sales Executive,4,Single,1,12,3,4,10,2,2.0,10,7,0,8
50,Yes,Travel_Frequently,562.0,Sales,8.0,2,Technical Degree,723,2,Male,50,3,2,Sales Executive,3,Married,3,14,3,1,18,4,3.0,4,3,1,3
38,No,Travel_Rarely,827.0,Research & Development,1.0,4,Life Sciences,724,2,Female,33,4,2,Healthcare Representative,4,Single,0,13,3,3,10,4,2.0,9,7,1,8
27,No,Travel_Rarely,608.0,Research & Development,,2,Life Sciences,725,3,Female,68,3,3,Manufacturing Director,1,Married,1,11,3,4,9,3,3.0,9,7,0,7
32,No,Travel_Rarely,1018.0,Research & Development,3.0,2,Life Sciences,727,3,Female,39,3,3,Research Director,4,Single,3,15,3,4,10,6,3.0,7,7,7,7
47,No,Travel_Rarely,703.0,Sales,14.0,4,Marketing,728,4,Male,42,3,2,Sales Executive,1,Single,2,12,3,4,20,2,3.0,7,7,1,7
40,No,Travel_Frequently,580.0,Sales,5.0,4,Life Sciences,729,4,Male,48,2,3,Sales Executive,1,Married,5,21,4,3,20,2,3.0,18,13,1,12
53,No,Travel_Rarely,970.0,Research & Development,7.0,3,Life Sciences,730,3,Male,59,4,4,Research Director,3,Married,3,19,3,3,32,3,3.0,5,1,1,3
41,No,Travel_Rarely,,Human Resources,,4,Human Resources,731,2,Male,73,2,5,Manager,4,Divorced,3,15,3,2,23,2,2.0,21,6,12,6
60,No,Travel_Rarely,1179.0,Sales,16.0,4,Marketing,732,1,Male,84,3,2,Sales Executive,1,Single,8,14,3,4,10,1,3.0,2,2,2,2
27,No,Travel_Frequently,,Research & Development,10.0,2,Life Sciences,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,1,21,4,3,9,4,2.0,9,7,1,7
41,No,Travel_Rarely,314.0,Human Resources,1.0,3,Human Resources,734,4,Male,59,2,5,Manager,3,Married,1,12,3,2,22,3,3.0,22,7,2,10
50,No,Travel_Rarely,316.0,Sales,8.0,4,Marketing,738,4,Male,54,3,1,Sales Representative,2,Married,7,15,3,4,4,2,3.0,2,2,2,2
28,Yes,Travel_Rarely,654.0,Research & Development,,2,Life Sciences,741,1,Female,67,1,1,Research Scientist,2,Single,7,13,3,4,10,4,3.0,7,7,3,7
36,No,Non-Travel,427.0,Research & Development,,3,Life Sciences,742,1,Female,63,4,3,Research Director,1,Married,9,14,3,1,10,2,3.0,8,7,0,5
38,No,Travel_Rarely,168.0,Research & Development,1.0,3,Life Sciences,743,3,Female,81,3,3,Manufacturing Director,3,Single,4,14,3,4,10,4,4.0,1,0,0,0
44,No,Non-Travel,381.0,Research & Development,24.0,3,Medical,744,1,Male,49,1,1,Laboratory Technician,3,Single,2,14,3,3,9,5,3.0,5,2,1,4
47,No,Travel_Frequently,217.0,Sales,3.0,3,Medical,746,4,Female,49,3,4,Sales Executive,3,Divorced,9,12,3,4,28,2,2.0,22,2,11,13
30,No,Travel_Rarely,501.0,Sales,27.0,5,Marketing,747,3,Male,99,3,2,Sales Executive,4,Divorced,7,23,4,4,10,2,2.0,8,7,7,7
29,No,Travel_Rarely,1396.0,Sales,10.0,3,Life Sciences,749,3,Male,99,3,1,Sales Representative,3,Single,1,11,3,3,1,6,3.0,1,0,0,0
42,Yes,Travel_Frequently,933.0,Research & Development,19.0,3,Medical,752,3,Male,57,4,1,Research Scientist,3,Divorced,6,12,3,4,7,2,3.0,2,2,2,2
43,No,Travel_Frequently,775.0,Sales,,3,Life Sciences,754,4,Male,47,2,2,Sales Executive,4,Married,3,18,3,3,7,5,3.0,2,2,2,2
34,No,Travel_Rarely,970.0,Research & Development,,2,Medical,757,2,Female,96,3,2,Healthcare Representative,3,Single,3,11,3,4,10,2,3.0,5,1,4,3
23,No,Travel_Rarely,650.0,Research & Development,9.0,1,Medical,758,2,Male,37,3,1,Laboratory Technician,1,Married,1,14,3,4,5,2,4.0,4,3,0,2
39,No,Travel_Rarely,141.0,Human Resources,3.0,3,Human Resources,760,3,Female,44,4,2,Human Resources,2,Married,9,15,3,3,12,3,1.0,8,3,3,6
56,No,Travel_Rarely,832.0,Research & Development,9.0,3,Medical,762,3,Male,81,3,4,Healthcare Representative,4,Married,7,11,3,3,30,1,2.0,10,7,1,1
40,No,Travel_Rarely,804.0,Research & Development,2.0,1,Medical,763,4,Female,86,2,1,Research Scientist,4,Single,0,20,4,4,5,2,2.0,4,2,2,3
27,No,Travel_Rarely,975.0,Research & Development,7.0,3,Medical,764,4,Female,55,2,2,Healthcare Representative,1,Single,8,19,3,1,9,2,1.0,7,6,0,7
29,No,Travel_Rarely,1090.0,Sales,10.0,3,Marketing,766,4,Male,83,3,1,Sales Representative,2,Divorced,1,14,3,4,2,2,3.0,2,2,2,2
53,No,Travel_Rarely,346.0,Research & Development,,3,Life Sciences,769,4,Male,86,3,2,Laboratory Technician,4,Single,2,17,3,4,19,4,3.0,2,2,2,2
35,No,Non-Travel,1225.0,Research & Development,2.0,4,Life Sciences,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,2,11,3,1,16,2,4.0,1,0,0,0
32,No,Travel_Frequently,430.0,Research & Development,,4,Life Sciences,772,1,Male,80,3,2,Laboratory Technician,4,Married,1,15,3,4,10,2,3.0,10,8,4,7
38,No,Travel_Rarely,268.0,Research & Development,2.0,5,Medical,773,4,Male,92,3,1,Research Scientist,3,Married,6,13,3,2,6,0,1.0,1,0,0,1
34,No,Travel_Rarely,167.0,Research & Development,8.0,5,Life Sciences,775,2,Female,32,3,2,Manufacturing Director,1,Divorced,3,14,3,3,7,3,3.0,0,0,0,0
52,No,Travel_Rarely,621.0,Sales,3.0,4,Marketing,776,3,Male,31,2,4,Manager,1,Married,1,11,3,1,34,3,4.0,34,6,1,16
33,Yes,Travel_Rarely,527.0,Research & Development,1.0,4,Other,780,4,Male,63,3,1,Research Scientist,4,Single,1,13,3,3,10,2,2.0,10,9,7,8
25,No,Travel_Rarely,883.0,Sales,,1,Medical,781,3,Female,32,3,2,Sales Executive,4,Single,1,23,4,2,6,5,2.0,6,5,1,4
45,No,Travel_Rarely,954.0,Sales,2.0,2,Technical Degree,783,2,Male,46,1,2,Sales Representative,3,Single,0,13,3,1,9,3,3.0,8,7,3,1
23,No,Travel_Rarely,310.0,Research & Development,,1,Medical,784,1,Male,79,4,1,Research Scientist,3,Single,1,18,3,4,2,3,3.0,2,2,0,2
47,Yes,Travel_Frequently,719.0,Sales,27.0,2,Life Sciences,785,2,Female,77,4,2,Sales Executive,3,Single,4,12,3,4,8,2,3.0,5,4,1,3
34,No,Travel_Rarely,304.0,Sales,2.0,3,Other,786,4,Male,60,3,2,Sales Executive,4,Single,1,22,4,3,6,5,3.0,6,5,1,4
55,Yes,Travel_Rarely,725.0,Research & Development,2.0,3,Medical,787,4,Male,78,3,5,Manager,1,Married,5,13,3,4,24,2,3.0,5,2,1,4
36,No,Non-Travel,1434.0,Sales,8.0,4,Life Sciences,789,1,Male,76,2,3,Sales Executive,1,Single,1,15,3,2,10,1,3.0,10,7,0,9
52,No,Non-Travel,715.0,Research & Development,19.0,4,Medical,791,4,Male,41,3,1,Research Scientist,4,Married,0,18,3,1,5,3,3.0,4,3,1,2
26,No,Travel_Frequently,575.0,Research & Development,1.0,2,Life Sciences,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,3,14,3,1,5,2,3.0,2,2,2,0
29,No,Travel_Rarely,657.0,Research & Development,27.0,3,Medical,793,2,Female,66,3,2,Healthcare Representative,3,Married,4,12,3,1,11,3,2.0,8,7,1,1
26,Yes,Travel_Rarely,1146.0,Sales,8.0,3,Technical Degree,796,4,Male,38,2,2,Sales Executive,1,Single,6,17,3,3,6,2,2.0,4,3,1,2
34,No,Travel_Rarely,182.0,Research & Development,1.0,4,Life Sciences,797,2,Female,72,4,1,Research Scientist,4,Single,2,16,3,3,10,2,3.0,4,2,1,3
54,No,Travel_Rarely,376.0,Research & Development,19.0,4,Medical,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,9,11,3,2,9,4,3.0,5,3,1,4
27,No,Travel_Frequently,829.0,Sales,8.0,1,Marketing,800,3,Male,84,3,2,Sales Executive,4,Married,0,19,3,2,5,3,3.0,4,2,1,1
37,No,Travel_Rarely,571.0,Research & Development,10.0,1,Life Sciences,802,4,Female,82,3,1,Research Scientist,1,Divorced,0,13,3,2,6,3,2.0,5,3,4,3
38,No,Travel_Frequently,240.0,Research & Development,2.0,4,Life Sciences,803,1,Female,75,4,2,Manufacturing Director,1,Single,6,12,3,4,17,2,3.0,15,7,4,12
34,No,Travel_Rarely,121.0,Research & Development,2.0,4,Medical,804,3,Female,86,2,1,Research Scientist,1,Single,1,11,3,3,6,3,3.0,6,5,1,3
35,No,Travel_Rarely,384.0,Sales,8.0,4,Life Sciences,805,1,Female,72,3,1,Sales Representative,4,Married,1,16,3,2,3,1,2.0,3,2,0,2
30,No,Travel_Rarely,921.0,Research & Development,1.0,3,Life Sciences,806,4,Male,38,1,1,Laboratory Technician,3,Married,3,21,4,3,7,2,3.0,2,2,0,2
40,No,Travel_Frequently,791.0,Research & Development,2.0,2,Medical,807,3,Female,38,4,2,Healthcare Representative,2,Married,1,24,4,4,8,2,3.0,8,7,3,7
34,No,Travel_Rarely,1111.0,Sales,8.0,2,Life Sciences,808,3,Female,93,3,2,Sales Executive,1,Married,5,17,3,2,6,1,3.0,3,2,1,2
42,No,Travel_Frequently,570.0,Research & Development,8.0,3,Life Sciences,809,2,Male,66,3,5,Manager,4,Divorced,1,13,3,2,24,4,2.0,24,7,14,9
23,Yes,Travel_Rarely,,Research & Development,6.0,3,Life Sciences,811,3,Male,63,4,1,Laboratory Technician,1,Married,1,21,4,3,1,2,3.0,0,0,0,0
24,No,Non-Travel,1092.0,Research & Development,9.0,3,Life Sciences,812,3,Male,60,2,1,Laboratory Technician,2,Divorced,1,11,3,3,1,4,3.0,1,0,0,0
52,No,Travel_Rarely,1325.0,Research & Development,11.0,4,Life Sciences,813,4,Female,82,3,2,Laboratory Technician,3,Married,8,20,4,2,9,3,,5,2,1,4
50,No,Travel_Rarely,691.0,Research & Development,2.0,3,Medical,815,3,Male,64,3,4,Research Director,3,Married,5,16,3,4,30,3,3.0,4,3,0,3
29,Yes,Travel_Rarely,805.0,Research & Development,1.0,2,Life Sciences,816,2,Female,36,2,1,Laboratory Technician,1,Married,1,11,3,4,1,1,3.0,1,0,0,0
33,No,Travel_Rarely,213.0,Research & Development,7.0,3,Medical,817,3,Male,49,3,3,Research Director,3,Married,0,11,3,4,14,3,4.0,13,9,3,7
33,Yes,Travel_Rarely,118.0,Sales,16.0,3,Marketing,819,1,Female,69,3,2,Sales Executive,1,Single,5,15,3,3,6,3,3.0,3,2,0,2
47,No,Travel_Rarely,202.0,Research & Development,2.0,2,Other,820,3,Female,33,3,4,Manager,4,Married,1,11,3,3,26,3,2.0,26,14,3,0
36,No,Travel_Rarely,676.0,Research & Development,1.0,3,Other,823,3,Female,35,3,2,Manufacturing Director,2,Married,0,15,3,1,10,2,3.0,9,7,0,5
29,No,Travel_Rarely,1252.0,Research & Development,23.0,2,Life Sciences,824,3,Male,81,4,1,Research Scientist,3,Married,1,24,4,3,10,3,,10,7,0,7
58,Yes,Travel_Rarely,286.0,Research & Development,,4,Life Sciences,825,4,Male,31,3,5,Research Director,2,Single,7,12,3,4,40,2,3.0,31,15,13,8
35,No,Travel_Rarely,1258.0,Research & Development,1.0,4,Life Sciences,826,4,Female,40,4,1,Research Scientist,3,Single,3,13,3,3,7,0,,2,2,2,2
42,No,Travel_Rarely,932.0,Research & Development,,2,Life Sciences,827,4,Female,43,2,2,Manufacturing Director,4,Married,9,13,3,4,8,4,3.0,4,3,0,2
28,Yes,Travel_Rarely,890.0,Research & Development,2.0,4,Medical,828,3,Male,46,3,1,Research Scientist,3,Single,6,17,3,4,5,3,2.0,2,2,2,1
36,No,Travel_Rarely,1041.0,Human Resources,13.0,3,Human Resources,829,3,Male,36,3,1,Human Resources,2,Married,4,13,3,2,8,2,3.0,5,2,0,4
32,No,Travel_Rarely,859.0,Research & Development,4.0,3,Life Sciences,830,3,Female,98,2,2,Manufacturing Director,3,Married,1,12,3,3,14,3,3.0,14,13,6,8
40,No,Travel_Frequently,720.0,Research & Development,16.0,4,Medical,832,1,Male,51,2,2,Laboratory Technician,3,Single,6,14,3,4,10,6,3.0,1,0,0,0
30,No,Travel_Rarely,946.0,Research & Development,,3,Medical,833,3,Female,52,2,2,Manufacturing Director,4,Single,5,24,4,2,12,4,2.0,0,0,0,0
45,No,Travel_Rarely,252.0,Research & Development,,3,Life Sciences,834,2,Female,95,2,1,Research Scientist,3,Single,1,14,3,4,1,3,3.0,1,0,0,0
42,No,Travel_Rarely,933.0,Research & Development,29.0,3,Life Sciences,836,2,Male,98,3,2,Manufacturing Director,2,Married,1,13,3,4,10,3,2.0,9,8,7,8
38,No,Travel_Frequently,471.0,Research & Development,12.0,3,Life Sciences,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,2,15,3,3,13,3,2.0,4,3,1,2
34,No,Travel_Frequently,702.0,Research & Development,16.0,4,Life Sciences,838,3,Female,100,2,1,Research Scientist,4,Single,1,16,3,3,6,3,3.0,5,2,1,3
49,Yes,Travel_Rarely,1184.0,Sales,11.0,3,Marketing,840,3,Female,43,3,3,Sales Executive,4,Married,1,18,3,1,9,3,4.0,9,8,7,7
55,Yes,Travel_Rarely,436.0,Sales,2.0,1,Medical,842,3,Male,37,3,2,Sales Executive,4,Single,4,16,3,3,12,3,2.0,9,7,7,3
43,No,Travel_Rarely,589.0,Research & Development,14.0,2,Life Sciences,843,2,Male,94,3,4,Research Director,1,Married,6,24,4,3,22,3,3.0,4,1,1,0
27,No,Travel_Rarely,269.0,Research & Development,5.0,1,Technical Degree,844,3,Male,42,2,3,Research Director,4,Divorced,1,16,3,2,9,3,3.0,9,8,0,8
35,No,Travel_Rarely,950.0,Research & Development,7.0,3,Other,845,3,Male,59,3,3,Manufacturing Director,3,Single,3,21,4,2,17,3,4.0,8,5,1,6
28,No,Travel_Rarely,760.0,Sales,2.0,4,Marketing,846,2,Female,81,3,2,Sales Executive,2,Married,1,20,4,1,8,2,3.0,8,7,7,5
34,No,Travel_Rarely,829.0,Human Resources,3.0,2,Human Resources,847,3,Male,88,3,1,Human Resources,4,Married,0,19,3,3,4,1,1.0,3,2,0,2
26,Yes,Travel_Frequently,887.0,Research & Development,5.0,2,Medical,848,3,Female,88,2,1,Research Scientist,3,Married,1,14,3,1,8,2,3.0,8,7,1,7
27,No,Non-Travel,443.0,Research & Development,,3,Medical,850,4,Male,50,3,1,Research Scientist,4,Married,1,11,3,3,0,6,2.0,0,0,0,0
51,No,Travel_Rarely,1318.0,Sales,26.0,4,Marketing,851,1,Female,66,3,4,Manager,3,Married,2,14,3,3,29,2,2.0,20,6,4,17
44,No,Travel_Rarely,625.0,Research & Development,4.0,3,Medical,852,4,Male,50,3,2,Healthcare Representative,2,Single,9,12,3,4,10,2,2.0,5,2,2,3
25,No,Travel_Rarely,180.0,Research & Development,,1,Medical,854,1,Male,65,4,1,Research Scientist,1,Single,7,13,3,3,6,3,,4,3,0,1
33,No,Travel_Rarely,586.0,Sales,1.0,3,Medical,855,1,Male,48,4,2,Sales Executive,1,Divorced,1,22,4,1,9,5,3.0,9,8,0,8
35,No,Travel_Rarely,,Research & Development,27.0,1,Medical,856,3,Female,53,2,1,Research Scientist,1,Single,1,11,3,4,6,3,2.0,6,5,1,1
36,No,Travel_Rarely,928.0,Sales,1.0,2,Life Sciences,857,2,Male,56,3,2,Sales Executive,4,Married,1,14,3,4,18,1,2.0,18,14,4,11
32,No,Travel_Rarely,117.0,Sales,,4,Life Sciences,859,2,Male,73,3,2,Sales Executive,4,Divorced,2,11,3,3,8,3,2.0,5,2,0,3
30,No,Travel_Frequently,1012.0,Research & Development,5.0,4,Life Sciences,861,2,Male,75,2,1,Research Scientist,4,Divorced,9,12,3,2,10,3,2.0,5,4,0,3
53,No,Travel_Rarely,661.0,Sales,7.0,2,Marketing,862,1,Female,78,2,3,Sales Executive,4,Married,7,18,3,4,35,3,3.0,5,2,0,4
45,No,Travel_Rarely,930.0,Sales,9.0,3,Marketing,864,4,Male,74,3,3,Sales Executive,1,Divorced,4,12,3,3,18,2,3.0,5,4,0,2
32,No,Travel_Rarely,638.0,Research & Development,8.0,2,Medical,865,3,Female,91,4,2,Research Scientist,3,Married,5,12,3,3,9,3,2.0,5,3,1,3
52,No,Travel_Frequently,890.0,Research & Development,25.0,4,Medical,867,3,Female,81,2,4,Manufacturing Director,4,Married,3,22,4,3,31,3,3.0,9,8,0,0
37,No,Travel_Rarely,342.0,Sales,16.0,4,Marketing,868,4,Male,66,2,2,Sales Executive,3,Divorced,4,19,3,4,9,2,3.0,1,0,0,0
28,No,Travel_Rarely,1169.0,Human Resources,8.0,2,Medical,869,2,Male,63,2,1,Human Resources,4,Divorced,1,13,3,4,6,6,3.0,5,1,0,4
22,No,Travel_Rarely,1230.0,Research & Development,,2,Life Sciences,872,4,Male,33,2,2,Manufacturing Director,4,Married,6,22,4,1,4,2,1.0,2,2,2,2
44,No,Travel_Rarely,986.0,Research & Development,8.0,4,Life Sciences,874,1,Male,62,4,1,Laboratory Technician,4,Married,2,24,4,3,10,2,2.0,3,2,0,2
42,No,Travel_Frequently,1271.0,Research & Development,2.0,1,Medical,875,2,Male,35,3,1,Research Scientist,4,Single,5,14,3,4,8,2,3.0,2,1,2,2
36,No,Travel_Rarely,1278.0,Human Resources,8.0,3,Life Sciences,878,1,Male,77,2,1,Human Resources,1,Married,0,21,4,3,6,3,3.0,5,4,0,3
25,No,Travel_Rarely,141.0,Sales,3.0,1,Other,879,3,Male,98,3,2,Sales Executive,1,Married,1,18,3,4,5,3,3.0,5,3,0,3
35,No,Travel_Rarely,607.0,Research & Development,,3,Life Sciences,880,4,Female,66,2,3,Manufacturing Director,3,Married,1,20,4,2,17,2,3.0,17,14,5,15
35,Yes,Travel_Frequently,130.0,Research & Development,25.0,4,Life Sciences,881,4,Female,96,3,1,Research Scientist,2,Divorced,1,19,3,1,10,3,2.0,10,2,7,8
32,No,Non-Travel,300.0,Research & Development,1.0,3,Life Sciences,882,4,Male,61,3,1,Laboratory Technician,4,Divorced,0,12,3,2,4,2,3.0,3,0,0,2
25,No,Travel_Rarely,583.0,Sales,,1,Marketing,885,3,Male,87,2,2,Sales Executive,1,Married,1,12,3,1,5,1,4.0,5,2,0,3
49,No,Travel_Rarely,1418.0,Research & Development,1.0,3,Technical Degree,887,3,Female,36,3,1,Research Scientist,1,Married,2,16,3,2,7,2,3.0,4,2,0,2
24,No,Non-Travel,1269.0,Research & Development,4.0,1,Life Sciences,888,1,Male,46,2,1,Laboratory Technician,4,Married,0,17,3,4,6,2,,5,2,3,4
32,No,Travel_Frequently,379.0,Sales,,2,Life Sciences,889,2,Male,48,3,2,Sales Executive,2,Married,1,14,3,4,10,3,3.0,10,8,5,3
38,No,Travel_Rarely,395.0,Sales,9.0,3,Marketing,893,2,Male,98,2,1,Sales Representative,2,Married,0,19,3,4,3,3,3.0,2,2,1,2
42,No,Travel_Rarely,1265.0,Research & Development,3.0,3,Life Sciences,894,3,Female,95,4,2,Laboratory Technician,4,Married,2,13,3,2,17,1,2.0,5,3,1,3
31,No,Travel_Rarely,1222.0,Research & Development,,4,Life Sciences,895,4,Male,48,3,1,Research Scientist,4,Married,3,19,3,2,8,2,,6,4,0,2
29,Yes,Travel_Rarely,341.0,Sales,1.0,3,Medical,896,2,Female,48,2,1,Sales Representative,3,Divorced,6,19,3,3,5,3,3.0,3,2,0,2
53,No,Travel_Rarely,868.0,Sales,8.0,3,Marketing,897,1,Male,73,3,4,Sales Executive,4,Married,5,14,3,3,28,3,3.0,2,0,2,2
35,No,Travel_Rarely,672.0,Research & Development,25.0,3,Technical Degree,899,4,Male,78,2,3,Manufacturing Director,2,Married,3,16,3,1,16,2,3.0,13,10,4,8
37,No,Travel_Frequently,1231.0,Sales,21.0,2,Medical,900,3,Female,54,3,1,Sales Representative,4,Married,5,15,3,2,10,3,3.0,5,4,0,0
53,No,Travel_Rarely,102.0,Research & Development,23.0,4,Life Sciences,901,4,Female,72,3,4,Research Director,4,Single,6,18,3,3,33,0,3.0,12,9,3,8
43,No,Travel_Frequently,422.0,Research & Development,,3,Life Sciences,902,4,Female,33,3,2,Healthcare Representative,4,Married,4,13,3,2,12,2,,5,2,2,2
47,No,Travel_Rarely,249.0,Sales,2.0,2,Marketing,903,3,Female,35,3,2,Sales Executive,4,Married,0,22,4,1,8,2,3.0,7,6,7,7
37,No,Non-Travel,1252.0,Sales,,2,Medical,904,1,Male,32,3,3,Sales Executive,2,Single,1,13,3,4,10,2,,10,0,0,9
50,No,Non-Travel,881.0,Research & Development,2.0,4,Life Sciences,905,1,Male,98,3,4,Manager,1,Divorced,1,11,3,4,31,3,3.0,31,6,14,7
39,No,Travel_Rarely,1383.0,Human Resources,2.0,3,Life Sciences,909,4,Female,42,2,2,Human Resources,4,Married,8,11,3,3,13,2,3.0,5,4,0,4
33,No,Travel_Rarely,1075.0,Human Resources,3.0,2,Human Resources,910,4,Male,57,3,1,Human Resources,2,Divorced,3,11,3,3,7,4,4.0,4,3,0,3
32,Yes,Travel_Rarely,374.0,Research & Development,25.0,4,Life Sciences,911,1,Male,87,3,1,Laboratory Technician,4,Single,1,24,4,3,1,2,1.0,1,0,0,1
29,No,Travel_Rarely,1086.0,Research & Development,,1,Medical,912,1,Female,62,2,1,Laboratory Technician,4,Divorced,6,14,3,3,8,5,3.0,4,3,0,3
44,No,Travel_Rarely,661.0,Research & Development,9.0,2,Life Sciences,913,2,Male,61,3,1,Research Scientist,1,Married,1,13,3,4,8,0,3.0,8,7,7,1
28,No,Travel_Rarely,821.0,Sales,5.0,4,Medical,916,1,Male,98,3,2,Sales Executive,4,Single,1,14,3,2,4,3,3.0,4,2,0,2
58,Yes,Travel_Frequently,781.0,Research & Development,,1,Life Sciences,918,4,Male,57,2,1,Laboratory Technician,4,Divorced,9,14,3,4,3,3,,1,0,0,0
43,No,Travel_Rarely,177.0,Research & Development,,3,Life Sciences,920,1,Female,55,3,2,Manufacturing Director,2,Divorced,4,21,4,3,4,2,4.0,1,0,0,0
20,Yes,Travel_Rarely,500.0,Sales,2.0,3,Medical,922,3,Female,49,2,1,Sales Representative,3,Single,1,13,3,4,2,3,2.0,2,2,0,2
21,Yes,Travel_Rarely,1427.0,Research & Development,,1,Other,923,4,Female,65,3,1,Research Scientist,4,Single,1,19,3,1,1,3,2.0,1,0,0,0
36,No,Travel_Rarely,1425.0,Research & Development,14.0,1,Life Sciences,924,3,Male,68,3,2,Healthcare Representative,4,Married,0,17,3,1,17,2,2.0,16,8,4,11
47,No,Travel_Rarely,1454.0,Sales,,4,Life Sciences,925,4,Female,65,2,1,Sales Representative,4,Single,1,18,3,1,3,3,,3,2,1,2
22,Yes,Travel_Rarely,,Research & Development,3.0,1,Life Sciences,926,2,Female,34,3,2,Manufacturing Director,3,Married,0,19,3,1,4,3,4.0,3,2,0,2
41,Yes,Travel_Rarely,1085.0,Research & Development,2.0,4,Life Sciences,927,2,Female,57,1,1,Laboratory Technician,4,Divorced,4,13,3,3,10,1,2.0,7,7,1,0
28,No,Travel_Rarely,995.0,Research & Development,,3,Medical,930,3,Female,77,3,1,Research Scientist,3,Divorced,5,18,3,2,6,2,3.0,2,2,2,2
39,Yes,Travel_Rarely,1122.0,Research & Development,6.0,3,Medical,932,4,Male,70,3,1,Laboratory Technician,1,Married,7,21,4,4,8,2,1.0,2,2,2,2
27,No,Travel_Rarely,618.0,Research & Development,4.0,3,Life Sciences,933,2,Female,76,3,1,Research Scientist,3,Single,1,19,3,3,1,2,3.0,1,1,0,0
34,No,Travel_Rarely,546.0,Research & Development,10.0,3,Life Sciences,934,2,Male,83,3,1,Laboratory Technician,2,Divorced,1,14,3,2,1,3,3.0,1,0,1,0
42,No,Travel_Rarely,462.0,Sales,14.0,2,Medical,936,3,Female,68,2,2,Sales Executive,3,Single,7,17,3,1,10,6,3.0,5,4,0,3
33,No,Travel_Rarely,1198.0,Research & Development,1.0,4,Other,939,3,Male,100,2,1,Research Scientist,1,Single,3,11,3,2,6,1,3.0,3,2,0,2
58,No,Travel_Rarely,1272.0,Research & Development,5.0,3,Technical Degree,940,3,Female,37,2,3,Healthcare Representative,2,Divorced,2,13,3,4,24,3,3.0,6,0,0,4
31,No,Travel_Rarely,154.0,Sales,,4,Life Sciences,941,2,Male,41,2,1,Sales Representative,3,Married,3,15,3,2,13,2,,7,7,5,2
35,No,Travel_Rarely,1137.0,Research & Development,21.0,1,Life Sciences,942,4,Female,51,3,2,Healthcare Representative,4,Married,1,25,4,4,10,2,1.0,10,6,0,7
49,No,Travel_Rarely,527.0,Research & Development,8.0,2,Other,944,1,Female,51,3,3,Laboratory Technician,2,Married,4,11,3,3,29,3,2.0,26,9,1,7
48,No,Travel_Rarely,1469.0,Research & Development,,4,Medical,945,4,Male,51,3,1,Research Scientist,3,Married,4,17,3,1,13,2,2.0,0,0,0,0
31,No,Non-Travel,1188.0,Sales,20.0,2,Marketing,947,4,Female,45,3,2,Sales Executive,3,Married,1,13,3,4,9,2,2.0,9,8,0,0
36,No,Travel_Rarely,188.0,Research & Development,,4,Other,949,2,Male,65,3,1,Research Scientist,4,Single,2,18,3,3,8,6,3.0,6,2,0,1
38,No,Travel_Rarely,1333.0,Research & Development,1.0,3,Technical Degree,950,4,Female,80,3,3,Research Director,1,Married,1,13,3,2,15,3,3.0,15,12,5,11
