User_ID|Gender|Age|Occupation|City_Category|Stay_In_Current_City_Years|Marital_Status
1004368|M|18-25|17|B|1|0
1004369|M|51-55|7|B|1|0
1004370|M|26-35|16|C|4+|0
1004371|F|18-25|4|B|3|0
1004373|M|51-55|12|C|1|1
1004374|M|18-25|4|B|1|0
1004375|F|26-35|5|B|1|0
1004376|F|26-35|5|C|3|0
1004377|M|26-35|0|C|1|1
1004378|M|18-25|17|B|4+|0
1004379|M|26-35|4|B|3|0
1004380|F|26-35|1|C|1|0
1004381|M|26-35|4|B|3|1
1004382|M|26-35|18|C|3|1
1004384|M|26-35|0|B|0|1
1004386|M|26-35|5|B|1|0
1004387|F|18-25|4|B|0|0
1004388|M|46-50|3|B|2|1
1004389|M|26-35|4|C|1|0
1004390|M|26-35|0|B|2|0
1004393|M|18-25|4|C|1|0
1004395|M|51-55|6|C|4+|1
1004397|M|18-25|4|C|3|0
1004399|F|18-25|4|C|1|1
1004400|F|18-25|4|C|1|0
1004401|M|18-25|4|A|3|0
1004402|F|18-25|14|C|1|0
1004403|M|26-35|15|C|4+|0
1004404|M|26-35|1|B|1|0
1004405|M|26-35|14|A|4+|0
1004406|M|26-35|16|B|2|1
1004407|M|18-25|4|A|1|0
1004408|F|46-50|2|B|1|1
1004409|M|26-35|14|C|1|1
1004410|M|18-25|19|C|2|0
1004411|M|18-25|4|A|3|0
1004413|M|0-17|13|C|1|0
1004414|M|26-35|4|C|2|0
1004415|M|18-25|0|B|1|0
1004416|M|18-25|4|A|3|1
1004417|M|26-35|15|A|3|1
1004418|F|51-55|0|A|2|0
1004419|F|46-50|12|C|4+|0
1004420|M|26-35|15|C|3|1
1004422|M|26-35|5|A|1|1
1004423|M|18-25|4|C|1|0
1004425|M|36-45|7|B|1|0
1004426|M|46-50|17|C|4+|1
1004427|M|18-25|0|C|0|0
1004428|M|26-35|14|C|3|1
1004429|M|26-35|5|C|1|1
1004430|F|26-35|0|B|1|0
1004431|M|0-17|14|C|4+|0
1004432|M|26-35|12|C|1|0
1004433|M|26-35|0|B|1|1
1004434|F|36-45|7|A|1|0
1004435|M|26-35|7|C|1|0
1004436|M|26-35|12|C|1|0
1004437|F|36-45|5|B|1|0
1004438|M|51-55|0|C|2|0
1004439|M|36-45|6|C|2|0
1004440|M|36-45|1|C|1|1
1004442|M|51-55|15|B|1|1
1004443|M|55+|2|C|1|1
1004444|F|26-35|12|C|1|0
1004445|M|26-35|3|A|4+|0
1004446|M|18-25|18|B|1|1
1004447|M|46-50|5|B|0|1
1004448|M|26-35|14|A|0|0
1004449|M|26-35|12|C|4+|1
1004450|M|26-35|15|A|1|1
1004451|M|26-35|14|B|2|1
1004452|F|26-35|7|B|2|1
1004453|M|36-45|0|C|3|0
1004454|M|26-35|20|C|1|0
1004455|M|36-45|7|B|1|0
1004456|F|36-45|2|C|4+|0
1004457|M|36-45|14|C|1|0
1004458|F|26-35|4|B|1|0
1004459|M|26-35|1|C|4+|0
1004460|M|26-35|14|C|4+|0
1004461|M|26-35|20|C|3|0
1004462|F|26-35|0|B|1|0
1004463|M|51-55|7|C|2|1
1004465|M|18-25|4|A|1|1
1004466|M|36-45|11|B|3|0
1004467|F|51-55|6|C|2|1
1004468|F|36-45|7|C|2|1
1004469|F|46-50|12|A|3|1
1004470|M|36-45|12|C|3|1
1004471|M|26-35|6|A|1|0
1004472|F|46-50|16|B|0|1
1004473|M|36-45|1|B|3|0
1004474|M|36-45|7|C|1|0
1004475|M|18-25|4|C|1|1
1004476|M|46-50|1|C|0|1
1004477|M|26-35|7|C|2|0
1004478|M|0-17|12|A|1|0
1004479|M|51-55|13|C|2|1
1004480|M|26-35|0|B|1|0
1004481|M|26-35|18|C|2|1
1004482|F|36-45|1|A|1|0
1004483|F|26-35|6|B|4+|0
1004484|F|26-35|17|C|1|0
1004485|M|26-35|4|C|1|0
1004486|M|36-45|8|C|1|0
1004487|M|26-35|7|C|1|0
1004488|M|36-45|7|B|1|0
1004489|M|18-25|4|B|1|0
1004490|M|36-45|5|B|1|0
1004491|M|18-25|4|C|3|0
1004492|M|55+|13|C|1|0
1004493|F|0-17|10|A|1|0
1004494|M|46-50|0|C|2|1
1004495|M|18-25|4|C|1|1
1004496|M|46-50|2|C|4+|0
1004497|M|51-55|0|B|3|1
1004498|M|51-55|7|C|1|1
1004499|M|26-35|6|C|1|0
1004500|M|51-55|7|C|3|0
1004501|M|26-35|17|A|1|1
1004502|M|51-55|0|C|1|1
1004503|M|55+|1|C|2|1
1004504|F|26-35|0|C|3|1
1004505|M|51-55|7|C|1|0
1004506|M|51-55|16|B|2|0
1004507|M|18-25|4|B|1|1
1004508|M|26-35|20|A|2|0
1004509|M|26-35|7|C|0|1
1004510|M|46-50|7|A|4+|1
1004511|M|36-45|7|C|2|0
1004512|M|26-35|1|C|1|1
1004513|M|55+|0|C|0|1
1004514|M|18-25|3|C|2|1
1004515|M|55+|13|C|1|0
1004516|M|18-25|4|C|1|1
1004517|F|18-25|1|A|0|1
1004518|M|26-35|0|C|4+|0
1004519|M|51-55|7|C|0|0
1004520|M|26-35|4|C|1|1
1004521|M|36-45|12|B|1|0
1004522|M|46-50|1|C|0|1
1004524|M|26-35|2|A|2|1
1004526|M|26-35|20|B|2|1
1004528|M|26-35|14|C|1|0
1004529|M|36-45|6|C|2|0
1004530|F|36-45|1|A|1|0
1004531|M|18-25|4|C|2|0
1004532|M|26-35|7|A|2|0
1004533|M|26-35|12|C|0|0
1004534|M|18-25|4|C|1|0
1004535|M|18-25|19|B|1|0
1004536|M|18-25|12|B|1|0
1004537|F|46-50|1|C|0|0
1004538|M|26-35|12|C|1|1
1004539|M|36-45|19|C|0|0
1004540|F|26-35|14|C|1|1
1004541|M|0-17|10|B|1|0
1004542|M|36-45|0|C|1|0
1004543|M|26-35|2|A|0|0
1004544|M|55+|1|A|0|1
1004546|M|26-35|7|C|1|1
1004551|M|18-25|12|B|3|1
1004552|M|26-35|0|C|1|1
1004553|F|36-45|16|C|2|0
1004555|F|18-25|9|C|1|1
1004556|M|46-50|16|C|4+|0
1004557|M|26-35|14|A|3|0
1004558|M|36-45|14|C|1|0
1004560|M|26-35|0|C|1|0
1004561|F|26-35|9|C|2|1
1004562|M|36-45|10|A|1|1
1004563|F|26-35|6|A|0|1
1004565|M|36-45|14|C|1|1
1004566|M|36-45|17|C|1|0
1004567|M|18-25|4|A|0|0
1004568|F|26-35|4|B|2|1
1004569|M|26-35|0|C|2|0
1004571|M|36-45|7|C|2|1
1004572|F|0-17|10|C|0|0
1004573|M|51-55|16|C|1|1
1004574|M|26-35|4|A|1|1
1004575|F|0-17|10|C|2|0
1004576|F|26-35|7|C|4+|1
1004577|M|36-45|7|C|0|1
1004578|M|26-35|0|A|4+|0
1004579|F|18-25|4|B|1|1
1004580|F|55+|13|C|0|1
1004581|M|26-35|1|C|2|1
1004582|F|26-35|0|A|4+|1
1004583|M|51-55|1|C|4+|1
1004584|F|46-50|0|C|1|0
1004585|M|36-45|7|C|3|0
1004586|M|26-35|4|C|4+|0
1004587|M|36-45|14|C|0|1
1004589|M|26-35|17|A|0|0
1004590|F|18-25|20|A|4+|0
1004591|M|26-35|15|A|3|0
1004592|M|18-25|4|A|3|0
1004593|F|46-50|1|B|0|1
1004594|M|36-45|16|B|2|0
1004595|M|26-35|18|C|4+|1
1004596|F|18-25|4|B|1|0
1004597|F|26-35|4|B|1|1
1004598|F|36-45|3|C|0|1
1004599|F|36-45|0|C|0|1
1004600|M|26-35|0|C|2|1
1004601|M|36-45|14|C|0|0
1004602|M|36-45|7|B|2|0
1004603|F|36-45|2|C|2|1
1004604|M|26-35|15|C|1|1
1004606|F|0-17|10|B|2|0
1004607|M|26-35|0|B|4+|0
1004608|F|26-35|0|B|3|0
1004609|F|26-35|4|B|0|0
1004610|F|26-35|4|B|1|0
1004611|F|18-25|4|A|2|0
1004613|M|26-35|12|C|4+|0
1004615|M|26-35|17|C|1|1
1004617|F|26-35|6|C|0|0
1004618|M|26-35|14|B|1|1
1004619|F|26-35|1|B|4+|1
1004620|F|18-25|17|B|1|1
1004621|M|26-35|4|C|2|1
1004622|M|26-35|12|C|0|0
1004623|M|26-35|16|B|0|0
1004624|M|26-35|12|C|2|0
1004625|M|26-35|7|C|0|0
1004626|M|26-35|14|B|4+|0
1004627|M|55+|1|C|1|1
1004629|F|18-25|4|C|2|0
1004630|F|26-35|4|C|1|1
1004631|M|18-25|4|A|1|0
1004632|M|26-35|0|C|0|0
1004633|M|0-17|0|B|1|0
1004634|M|51-55|20|B|1|1
1004635|M|18-25|4|B|2|0
1004636|M|18-25|2|B|2|1
1004637|F|36-45|9|B|0|1
1004638|M|26-35|4|B|1|0
1004639|M|36-45|11|B|2|0
1004640|M|26-35|4|B|0|1
1004641|M|26-35|7|C|1|0
1004643|M|26-35|0|A|0|0
1004644|M|51-55|1|C|4+|0
1004645|F|51-55|6|C|1|1
1004646|F|26-35|6|B|2|0
1004647|M|36-45|20|B|1|1
1004648|M|18-25|4|C|4+|0
1004649|M|55+|13|A|2|1
1004650|M|26-35|7|C|2|1
1004651|F|46-50|0|B|4+|0
1004652|F|26-35|7|B|1|0
1004653|M|36-45|12|B|3|1
1004654|M|36-45|20|C|3|0
1004655|F|26-35|1|A|3|0
1004656|M|26-35|17|B|4+|0
1004658|M|26-35|4|B|3|1
1004659|F|26-35|14|C|0|0
1004660|F|18-25|4|B|2|0
1004661|M|46-50|15|B|4+|1
1004662|F|18-25|4|B|1|1
1004663|M|26-35|4|A|0|0
1004665|M|36-45|2|C|4+|0
1004666|M|36-45|1|A|1|1
1004667|M|26-35|14|A|1|0
1004668|M|36-45|14|C|0|1
1004669|M|36-45|7|C|0|0
1004670|M|36-45|5|C|2|0
1004671|M|26-35|12|A|2|0
1004672|M|55+|13|B|4+|0
1004673|M|36-45|16|B|2|1
1004674|F|36-45|7|C|1|1
1004675|F|18-25|4|A|2|0
1004676|M|46-50|14|C|2|1
1004677|M|51-55|6|C|1|1
1004678|M|36-45|2|A|1|0
1004679|M|55+|13|C|4+|1
1004680|M|36-45|0|B|3|1
1004681|F|36-45|15|C|2|0
1004682|M|26-35|7|B|3|1
1004683|M|26-35|0|C|0|0
1004685|M|36-45|1|B|2|1
1004686|M|18-25|1|C|2|0
1004687|M|36-45|14|C|0|0
1004688|M|26-35|9|C|3|1
1004689|M|18-25|12|B|1|0
1004690|F|0-17|10|C|3|0
1004691|F|46-50|17|B|2|1
1004692|F|26-35|7|C|3|0
1004693|M|18-25|1|A|1|0
1004694|M|55+|7|C|3|1
1004695|M|18-25|18|C|4+|0
1004697|M|18-25|10|C|4+|0
1004698|F|26-35|6|B|2|1
1004699|F|18-25|0|C|4+|0
1004701|M|46-50|17|C|1|1
1004702|M|26-35|11|C|0|0
1004704|M|18-25|20|C|1|0
1004705|F|18-25|0|C|0|1
1004706|M|26-35|14|B|4+|1
1004707|M|0-17|0|C|4+|0
1004708|M|26-35|0|B|3|0
1004709|M|46-50|0|C|3|0
1004710|F|36-45|16|B|2|0
1004711|M|26-35|17|C|1|1
1004713|M|26-35|17|C|1|0
1004714|M|51-55|1|A|1|1
1004715|M|26-35|2|B|3|0
1004717|M|46-50|17|C|4+|1
1004718|M|36-45|7|C|1|1
1004719|F|36-45|9|C|4+|0
1004721|M|36-45|11|B|0|0
1004722|M|36-45|12|B|1|0
1004724|F|55+|6|C|1|1
1004725|M|36-45|5|A|2|0
1004726|F|36-45|16|C|2|1
1004727|F|55+|0|C|3|0
1004728|M|26-35|19|B|3|0
1004729|M|51-55|16|C|1|1
1004730|M|51-55|11|C|0|1
1004731|M|26-35|17|B|1|1
1004732|M|26-35|14|B|2|1
1004733|M|18-25|18|C|1|0
1004734|M|51-55|1|B|1|1
1004735|M|46-50|3|C|3|0
1004736|M|18-25|20|A|1|1
1004737|M|36-45|16|C|1|0
1004738|M|55+|1|C|1|0
1004739|M|26-35|3|C|2|0
1004740|F|26-35|3|C|3|0
1004742|M|26-35|3|A|2|0
1004743|M|55+|13|C|2|1
1004744|M|51-55|15|C|1|0
1004745|F|18-25|4|C|4+|0
1004746|M|51-55|1|C|3|1
1004747|M|18-25|4|C|1|0
1004748|M|46-50|16|B|3|0
1004749|M|46-50|0|C|1|1
1004750|F|26-35|0|A|2|0
1004751|M|51-55|15|C|1|0
1004753|M|55+|1|C|0|1
1004755|F|55+|7|C|2|0
1004756|M|55+|16|C|4+|0
1004757|M|36-45|17|C|1|0
1004759|F|51-55|0|C|1|1
1004760|M|36-45|17|C|1|0
1004761|M|18-25|15|C|1|0
1004762|F|26-35|14|A|0|1
1004763|M|55+|11|C|2|0
1004764|M|0-17|10|C|0|0
1004765|F|36-45|16|B|3|1
1004766|M|36-45|16|A|3|0
1004768|M|26-35|4|A|1|1
1004769|M|26-35|1|C|1|0
1004770|F|36-45|7|B|1|0
1004771|F|26-35|4|A|0|0
1004772|M|55+|17|C|2|0
1004773|M|46-50|1|C|4+|1
1004774|M|46-50|14|C|4+|1
1004776|F|26-35|3|C|1|1
1004778|M|26-35|0|C|1|1
1004779|M|46-50|3|C|2|1
1004780|M|26-35|12|A|3|0
1004781|F|51-55|6|C|1|1
1004782|M|46-50|1|C|2|1
1004783|M|26-35|0|A|4+|0
1004784|F|36-45|6|A|1|0
1004785|F|26-35|14|A|0|1
1004786|M|46-50|6|B|1|1
1004787|M|0-17|11|C|1|0
1004788|M|36-45|7|B|4+|0
1004789|M|36-45|2|A|0|0
1004790|F|26-35|2|A|4+|1
1004791|M|18-25|4|A|2|0
1004792|F|51-55|7|B|2|0
1004793|F|26-35|6|B|2|1
1004794|F|36-45|0|C|0|0
1004795|M|46-50|16|C|1|0
1004796|M|36-45|7|A|4+|1
1004797|F|36-45|17|C|4+|1
1004798|M|26-35|1|C|4+|0
1004799|F|18-25|4|C|1|0
1004800|M|18-25|4|A|1|0
1004801|M|26-35|4|C|3|0
1004802|M|55+|1|B|3|1
1004803|F|26-35|16|B|4+|0
1004804|F|36-45|1|B|0|0
1004806|M|26-35|17|C|2|0
1004807|M|0-17|2|A|1|0
1004808|M|36-45|0|A|1|1
1004809|F|51-55|4|C|1|1
1004810|M|18-25|12|B|0|0
1004811|M|36-45|1|C|1|1
1004812|M|18-25|14|C|2|0
1004813|F|36-45|9|C|3|1
1004814|M|18-25|14|B|1|0
1004815|F|51-55|18|C|0|1
1004817|M|26-35|1|C|1|0
1004819|M|36-45|18|B|1|0
1004820|M|51-55|11|C|3|1
1004821|M|18-25|19|C|1|0
1004822|F|36-45|0|B|4+|0
1004823|M|18-25|4|B|0|1
1004824|M|26-35|7|C|2|0
1004826|M|46-50|12|C|1|1
1004827|M|36-45|0|C|0|1
1004828|F|18-25|20|B|1|0
1004829|M|26-35|0|B|2|0
1004830|M|0-17|10|C|0|0
1004831|F|26-35|1|C|1|0
1004832|M|26-35|14|C|1|0
1004833|M|36-45|16|C|4+|0
1004834|F|46-50|9|C|1|1
1004836|F|46-50|16|C|3|1
1004837|M|26-35|5|B|2|0
1004838|M|46-50|1|C|1|1
1004840|F|46-50|6|C|3|1
1004841|M|26-35|12|A|4+|0
1004842|F|36-45|1|C|1|0
1004843|M|55+|1|C|2|0
1004845|F|26-35|1|B|3|0
1004846|F|26-35|2|C|0|0
1004847|M|26-35|12|B|3|0
1004848|F|36-45|6|C|3|0
1004849|F|18-25|4|B|1|0
1004852|M|36-45|0|C|3|1
1004853|M|26-35|7|C|2|0
1004854|F|51-55|13|C|4+|1
1004855|M|26-35|12|B|1|0
1004856|M|26-35|7|A|1|0
1004857|M|26-35|14|C|0|0
1004858|M|26-35|1|C|2|0
1004859|F|18-25|14|C|2|0
1004860|M|26-35|2|A|2|0
1004861|M|26-35|4|C|1|0
1004862|M|26-35|0|C|0|0
1004863|F|26-35|9|C|4+|0
1004865|F|36-45|14|C|1|1
1004866|M|55+|12|C|2|1
1004867|M|26-35|16|A|3|0
1004868|M|36-45|17|C|1|1
1004869|F|46-50|6|C|3|1
1004870|F|36-45|3|C|1|1
1004873|M|55+|11|C|1|1
1004874|F|26-35|4|C|3|0
1004875|M|36-45|0|C|2|0
1004877|M|26-35|4|B|2|0
1004878|M|51-55|4|B|4+|1
1004879|M|26-35|3|A|2|0
1004880|F|46-50|9|C|3|0
1004881|M|46-50|16|A|3|1
1004882|M|46-50|11|B|2|1
1004883|F|0-17|10|C|1|0
1004884|M|36-45|14|B|1|0
1004886|F|36-45|17|C|0|1
1004887|M|18-25|2|B|1|1
1004888|F|55+|0|B|4+|0
1004889|M|18-25|4|C|3|0
1004890|F|26-35|1|C|1|0
1004891|M|36-45|17|C|4+|1
1004892|M|26-35|12|A|1|0
1004893|M|26-35|17|C|0|0
1004894|M|36-45|7|C|1|0
1004895|F|26-35|3|B|3|0
1004896|M|36-45|6|C|3|1
1004897|M|36-45|16|B|3|0
1004898|M|26-35|1|B|1|1
1004899|M|26-35|12|B|1|1
1004901|M|26-35|7|C|1|0
1004902|M|36-45|14|C|4+|1
1004903|M|36-45|12|C|4+|1
1004904|M|51-55|15|B|1|1
1004905|F|46-50|1|C|3|1
1004906|M|51-55|17|B|1|1
1004907|F|51-55|7|B|0|1
1004908|M|36-45|15|C|2|0
1004909|F|36-45|12|B|2|0
1004911|F|26-35|0|A|4+|0
1004912|F|51-55|20|A|0|1
1004913|F|26-35|1|C|3|1
1004914|F|26-35|1|B|4+|0
1004915|M|26-35|12|B|2|1
1004916|M|18-25|20|C|4+|0
1004917|M|46-50|0|C|0|1
1004918|F|18-25|12|C|1|0
1004920|M|36-45|1|B|0|1
1004921|F|26-35|15|B|3|1
1004922|M|18-25|17|C|1|0
1004923|M|46-50|18|C|3|0
1004924|F|36-45|0|C|1|0
1004926|M|0-17|10|C|1|0
1004927|M|46-50|0|B|4+|0
1004928|F|26-35|3|A|4+|0
1004929|M|46-50|1|C|1|1
1004930|M|51-55|17|C|0|1
1004931|M|51-55|17|C|3|1
1004933|M|26-35|15|B|3|0
1004934|F|26-35|0|A|2|0
1004935|M|36-45|17|C|3|0
1004937|M|36-45|0|C|1|1
1004939|M|26-35|7|C|0|1
1004940|F|51-55|11|B|1|0
1004942|M|46-50|12|B|3|1
1004943|F|51-55|0|C|1|0
1004944|M|51-55|17|C|2|1
1004945|M|51-55|0|C|4+|1
1004946|F|36-45|1|B|1|0
1004947|M|36-45|17|C|1|1
1004948|M|46-50|2|A|1|1
1004949|M|18-25|4|A|4+|0
1004950|M|26-35|16|A|1|1
1004951|F|36-45|17|B|3|1
1004952|F|26-35|14|A|1|1
1004953|M|36-45|12|B|4+|0
1004954|M|46-50|0|C|3|1
1004956|M|36-45|15|B|1|1
1004957|M|26-35|2|A|1|1
1004958|M|18-25|7|B|1|0
1004960|M|55+|1|A|4+|0
1004961|M|26-35|7|C|1|1
1004962|M|26-35|6|B|1|0
1004964|M|36-45|0|A|1|1
1004965|M|0-17|10|C|1|0
1004966|M|51-55|14|B|1|1
1004968|F|51-55|20|B|2|1
1004969|M|18-25|19|A|2|0
1004970|F|26-35|12|C|1|0
1004972|M|36-45|0|C|2|0
1004973|F|55+|2|C|1|1
1004975|M|36-45|0|C|3|0
1004976|M|26-35|11|C|4+|1
1004977|M|26-35|4|B|2|0
1004978|M|36-45|14|A|3|0
1004979|M|36-45|2|B|1|1
1004980|M|26-35|1|B|0|0
1004982|M|26-35|12|C|1|0
1004983|F|46-50|16|A|1|1
1004984|M|36-45|0|A|1|1
1004985|M|36-45|0|C|3|0
1004986|M|18-25|12|C|0|0
1004987|F|55+|8|A|0|0
1004989|M|26-35|0|C|2|1
1004990|F|26-35|4|B|2|1
1004991|F|55+|14|C|3|1
1004993|M|46-50|17|C|2|0
1004994|M|46-50|17|B|4+|0
1004995|M|51-55|20|B|0|1
1004996|M|36-45|7|A|1|0
1004997|M|0-17|10|A|1|0
1004998|F|18-25|4|C|1|1
1004999|F|55+|13|B|2|1
1005000|M|26-35|4|B|4+|0
1005001|F|26-35|2|B|1|0
1005002|M|26-35|17|B|1|1
1005003|M|36-45|12|C|1|0
1005004|F|55+|1|C|1|1
1005005|M|46-50|16|B|2|0
1005008|M|26-35|20|B|1|1
1005009|F|46-50|16|C|1|1
1005010|M|46-50|15|B|2|1
1005011|M|18-25|4|B|1|0
1005012|M|51-55|15|A|1|1
1005013|M|18-25|4|C|4+|0
1005014|M|46-50|0|C|0|1
1005015|M|36-45|6|B|2|1
1005016|F|36-45|1|C|2|1
1005017|M|36-45|12|B|4+|0
1005018|F|55+|12|C|1|1
1005019|M|26-35|7|A|4+|0
1005020|F|55+|13|C|2|1
1005021|M|51-55|6|B|2|1
1005023|M|36-45|20|A|3|1
1005024|F|46-50|1|C|1|0
1005025|M|26-35|20|B|1|0
1005026|M|26-35|17|B|1|1
1005029|M|26-35|4|C|1|1
1005030|M|18-25|1|C|1|0
1005031|F|26-35|4|B|0|0
1005032|M|18-25|17|A|3|0
1005033|F|55+|13|C|1|1
1005034|F|26-35|15|C|1|1
1005035|F|26-35|17|B|1|1
1005036|M|36-45|7|B|1|1
1005037|M|36-45|12|C|0|1
1005038|M|26-35|20|B|0|0
1005039|F|36-45|4|B|2|1
1005040|M|46-50|12|C|1|1
1005041|F|46-50|6|C|1|1
1005042|F|18-25|2|A|4+|1
1005043|F|18-25|6|C|2|0
1005044|F|36-45|6|C|0|1
1005045|M|36-45|0|B|3|1
1005046|M|26-35|16|A|0|0
1005047|M|46-50|6|C|1|0
1005048|F|36-45|7|C|1|1
1005049|M|26-35|12|B|0|0
1005050|F|18-25|4|C|1|0
1005051|F|51-55|7|C|0|0
1005052|M|36-45|16|C|2|1
1005053|M|26-35|4|C|3|0
1005054|M|36-45|2|B|0|0
1005055|F|36-45|16|A|2|0
1005056|M|46-50|1|C|1|1
1005057|M|51-55|7|C|4+|0
1005058|M|55+|17|C|0|1
1005059|M|46-50|16|C|1|1
1005060|M|46-50|17|C|0|0
1005061|F|18-25|19|C|2|1
1005063|F|0-17|10|B|3|0
1005064|M|18-25|4|B|0|0
1005065|M|26-35|14|C|4+|1
1005066|F|26-35|1|C|4+|1
1005067|M|55+|13|B|1|0
1005068|M|36-45|7|C|2|0
1005069|F|55+|0|C|3|1
1005070|M|26-35|2|A|0|0
1005071|F|26-35|7|B|2|0
1005074|M|0-17|0|B|2|0
1005075|M|51-55|6|C|1|1
1005076|M|26-35|3|B|4+|0
1005077|M|26-35|2|A|0|0
1005078|M|46-50|7|C|1|0
1005079|M|26-35|4|C|0|0
1005080|F|51-55|12|B|2|1
1005081|F|18-25|4|B|3|0
1005082|M|36-45|1|C|4+|0
1005083|M|26-35|4|B|4+|1
1005084|M|18-25|4|B|1|0
1005085|M|55+|17|C|0|0
1005086|M|26-35|1|C|0|1
1005087|F|26-35|6|B|1|1
1005088|M|26-35|17|C|1|0
1005089|F|36-45|16|C|2|0
1005090|F|36-45|19|B|3|1
1005091|M|26-35|17|B|1|1
1005092|M|55+|14|C|1|1
1005095|F|36-45|1|C|1|1
1005096|M|26-35|11|B|2|0
1005097|M|55+|16|C|3|0
1005098|M|51-55|7|C|4+|1
1005099|M|18-25|0|B|3|0
1005100|M|51-55|6|B|1|1
1005101|M|26-35|0|B|1|1
1005102|M|26-35|12|C|2|0
1005103|F|36-45|16|C|1|0
1005104|M|36-45|20|C|1|0
1005105|M|51-55|7|C|1|1
1005106|F|36-45|1|C|3|1
1005107|F|46-50|0|B|0|0
1005108|F|26-35|9|B|3|1
1005109|F|46-50|6|C|2|1
1005111|M|36-45|2|B|1|1
1005112|M|36-45|13|B|1|0
1005113|M|26-35|0|A|3|1
1005114|F|0-17|10|C|2|0
1005115|M|55+|12|A|4+|0
1005116|M|36-45|6|C|0|1
1005117|F|26-35|0|B|0|0
1005118|M|0-17|10|B|2|0
1005119|F|26-35|0|A|3|0
1005120|M|51-55|7|A|2|0
1005121|M|26-35|7|C|4+|0
1005122|M|26-35|0|A|3|0
1005123|M|51-55|12|C|4+|1
1005124|M|36-45|2|B|1|0
1005126|M|26-35|11|B|4+|0
1005127|M|46-50|5|A|0|1
1005128|M|51-55|7|C|1|1
1005129|M|46-50|17|B|1|1
1005131|F|26-35|1|B|3|0
1005132|M|36-45|7|C|1|1
1005133|M|18-25|11|B|0|0
1005134|M|26-35|17|B|2|0
1005135|M|36-45|7|C|4+|0
1005136|M|26-35|12|B|1|0
1005137|M|18-25|18|C|4+|0
1005138|M|26-35|17|B|0|0
1005139|M|51-55|16|A|4+|1
1005140|M|26-35|6|B|2|0
1005141|M|18-25|17|B|2|1
1005142|M|26-35|1|B|1|1
1005143|M|18-25|4|C|3|1
1005144|F|51-55|0|C|4+|1
1005145|M|36-45|7|C|2|1
1005146|M|55+|1|A|0|0
1005147|M|18-25|0|C|0|0
1005148|M|26-35|20|B|2|1
1005149|M|36-45|1|B|3|0
1005150|M|26-35|3|C|3|1
1005151|M|18-25|19|C|1|0
1005153|M|26-35|7|B|3|0
1005154|M|26-35|16|C|1|1
1005155|M|26-35|16|B|2|0
1005156|M|18-25|14|A|1|1
1005157|M|36-45|1|C|2|1
1005158|F|18-25|4|C|4+|0
1005159|M|36-45|7|C|3|0
1005161|M|26-35|4|C|0|0
1005162|M|26-35|17|A|1|1
1005163|M|46-50|6|B|1|1
1005164|F|36-45|17|A|0|0
1005165|M|36-45|6|C|1|1
1005166|M|51-55|6|B|1|1
1005167|M|18-25|15|C|3|0
1005169|F|51-55|4|C|0|0
1005170|M|18-25|4|B|2|0
1005172|F|36-45|11|B|1|0
1005173|M|0-17|10|C|3|0
1005174|M|46-50|1|C|4+|0
1005175|F|36-45|9|C|1|0
1005177|M|46-50|14|C|0|1
1005178|M|51-55|0|C|1|1
1005180|M|36-45|11|C|1|1
1005181|M|26-35|7|C|1|1
1005182|F|36-45|7|B|4+|1
1005183|F|18-25|20|C|1|0
1005184|M|18-25|20|B|4+|1
1005185|F|36-45|4|C|1|0
1005186|M|36-45|12|C|2|0
1005187|M|18-25|16|C|1|0
1005191|F|26-35|4|A|4+|0
1005192|M|26-35|7|C|3|1
1005193|M|36-45|12|B|2|1
1005194|M|26-35|7|C|3|1
1005195|M|36-45|7|B|0|1
1005196|M|55+|7|C|4+|1
1005197|F|55+|3|C|3|1
1005198|F|18-25|4|B|0|0
1005199|F|26-35|1|C|0|0
1005200|F|36-45|15|C|2|0
1005201|M|51-55|7|C|1|1
1005203|F|46-50|6|B|4+|1
1005204|M|51-55|13|C|4+|1
1005205|M|26-35|1|B|0|1
1005206|M|36-45|7|C|0|0
1005207|M|26-35|0|A|3|1
1005208|M|26-35|4|A|1|1
1005209|M|51-55|1|C|4+|0
1005210|F|36-45|17|A|3|0
1005212|M|18-25|2|B|4+|0
1005213|M|18-25|0|C|2|0
1005215|F|55+|6|C|1|1
1005217|M|26-35|17|B|3|0
1005218|M|18-25|0|C|1|0
1005219|M|18-25|4|B|2|1
1005220|M|26-35|7|B|4+|0
1005222|M|26-35|12|B|1|0
1005223|M|55+|10|C|1|1
1005224|M|36-45|1|A|1|1
1005225|M|18-25|4|C|4+|1
1005226|M|36-45|0|B|1|0
1005228|M|0-17|0|C|4+|0
1005229|M|26-35|0|C|0|0
1005230|M|26-35|12|B|4+|0
1005232|M|26-35|4|C|1|1
1005233|M|26-35|5|B|0|1
1005234|F|26-35|0|A|4+|1
1005235|M|26-35|4|C|1|0
1005236|M|26-35|14|C|1|1
1005237|M|26-35|7|B|4+|1
1005239|M|36-45|7|B|2|1
1005240|F|26-35|0|C|1|1
1005241|F|26-35|4|A|4+|0
1005242|M|26-35|1|C|3|1
1005243|M|0-17|10|C|4+|0
1005246|F|18-25|0|C|1|1
1005247|F|0-17|10|B|1|0
1005248|F|46-50|14|B|1|1
1005249|F|46-50|14|B|1|1
1005250|M|51-55|6|B|4+|1
